42
5
6
15
11
11
10
25
13
12
11
17
12
12
24
27
12
11
14
14
16
12
12
18
15
16
28
12
13
17
15
12
12
14
15
18
17
26
14
9
16
16
12
10
6
8
12
14
15
12
28
10
11
10
14
16
10
15
12
10
11
29
10
15
13
11
14
13
17
6
16
10
12
23
10
10
10
11
12
14
11
9
7
18
11
8
23
8
10
10
18
14
16
10
11
11
10
16
5
27
10
8
14
14
10
17
12
13
14
14
26
13
11
13
13
5
11
11
14
12
16
18
24
10
10
7
11
11
11
12
18
13
11
11
12
24
7
9
12
16
12
11
11
11
12
10
11
12
135
23
13
11
16
11
7
12
14
15
14
12
23
11
5
12
12
8
7
13
15
14
9
15
10
23
8
12
11
14
13
12
11
14
11
11
14
9
13
12
10
10
12
14
10
11
11
14
15
29
16
11
12
11
11
14
12
17
11
14
33
17
12
11
12
7
11
12
8
9
10
8
30
13
13
11
15
10
10
11
13
11
18
28
10
10
11
11
14
11
11
14
10
10
9
10
26
12
19
12
11
21
14
12
10
10
12
28
12
14
12
16
11
10
10
15
11
12
9
27
12
10
14
10
15
13
13
13
13
15
29
11
12
11
13
12
7
10
16
10
10
11
29
7
10
19
14
9
15
10
11
11
13
12
10
25
19
10
12
11
18
12
15
22
14
25
8
9
15
12
13
12
13
11
13
18
13
13
113
12
9
10
17
13
14
13
14
13
12
13
25
16
14
13
17
21
10
14
14
14
19
32
23
8
8
18
22
10
15
14
16
10
11
14
27
14
15
14
13
13
13
8
21
18
14
10
13
24
12
20
13
15
13
14
19
12
12
9
16
30
10
11
11
11
11
11
14
11
9
10
11
23
7
10
11
14
22
40
8
5
15
9
16
10
10
16
7
11
12
12
14
21
12
28
11
8
11
13
15
15
13
12
12
12
11
10
32
11
13
15
19
10
11
9
12
12
12
13
15
25
11
14
13
12
14
11
11
14
11
9
11
24
8
11
13
15
7
10
11
11
9
11
10
11
29
14
15
11
11
9
12
11
14
10
11
11
30
10
12
11
13
10
10
8
16
8
13
15
11
23
9
10
10
11
13
10
14
10
11
10
12
37
12
12
16
12
12
10
12
10
9
9
10
14
11
10
5
11
10
11
5
11
12
10
12
15
15
26
14
13
9
11
12
11
17
12
14
11
12
24
7
9
11
16
13
9
14
11
16
10
11
134
26
17
6
21
8
12
13
15
9
13
27
11
5
11
14
16
9
10
14
13
11
12
11
26
13
11
12
12
11
12
12
16
12
10
27
16
6
9
16
17
9
13
11
15
21
29
11
9
10
16
13
12
13
15
11
13
16
22
10
13
11
12
14
8
10
13
11
11
9
12
25
17
15
12
11
11
12
15
10
18
7
24
9
9
12
14
10
13
7
12
11
9
11
10
23
9
12
13
12
11
13
14
13
10
9
13
10
22
8
19
10
11
13
14
10
10
11
13
9
29
8
10
11
15
8
11
13
13
20
11
11
28
8
7
11
15
16
10
11
12
8
13
11
28
7
10
18
12
10
11
14
11
11
12
12
6
29
11
10
10
9
12
18
13
9
14
14
9
30
11
11
11
17
16
12
16
27
12
27
112
12
9
11
16
12
14
12
12
13
12
13
25
16
14
17
13
11
15
14
13
15
13
17
27
14
25
18
11
11
16
11
11
15
12
13
27
14
13
15
13
14
13
13
26
13
17
14
31
12
15
11
15
12
13
13
12
9
9
8
20
29
12
13
11
10
15
10
11
11
12
12
12
23
15
13
10
10
14
58
15
21
26
7
10
13
17
18
11
13
37
19
12
12
14
11
10
12
12
18
14
13
27
11
13
23
13
14
17
20
14
12
15
26
14
15
15
17
11
16
14
14
10
11
23
13
12
11
7
9
8
12
11
11
12
10
11
9
25
13
13
11
11
11
11
11
14
10
10
11
30
14
9
10
8
10
14
14
7
9
10
18
12
27
9
11
10
10
13
10
10
9
11
13
12
10
27
7
9
19
17
11
15
13
8
10
10
10
26
7
12
8
11
13
11
11
14
9
16
16
29
9
9
14
11
12
10
13
13
10
10
11
10
26
8
10
15
13
11
9
14
12
13
9
13
127
26
18
13
11
11
7
12
13
14
14
13
22
11
5
14
12
15
9
12
18
10
14
10
10
23
7
8
11
12
8
9
9
11
13
11
10
10
21
9
12
12
10
16
11
13
10
16
13
15
29
12
9
9
13
8
10
16
13
15
13
14
30
16
11
9
10
8
10
10
13
11
13
11
32
17
14
10
12
10
10
10
9
11
13
10
7
24
11
9
11
10
12
11
10
12
15
10
11
10
26
9
13
13
12
10
13
14
12
13
10
11
12
23
8
19
10
11
17
10
10
10
14
9
9
29
7
9
14
11
9
10
11
11
10
13
13
12
10
26
12
13
11
14
14
14
11
13
9
12
28
7
10
17
16
11
10
10
16
11
